Datum;RGSCode;RGSName;Bundesland;Geschlecht;Nationalitaet;BESTAND;ZUGANG;ABGANG;
2025-11-30;611;Murau;Steiermark;W;Ausländer_innen;36;13;12;
2025-11-30;611;Murau;Steiermark;W;Inländer_innen;145;76;58;
2025-11-30;614;Leibnitz;Steiermark;M;Ausländer_innen;293;77;73;
2025-11-30;614;Leibnitz;Steiermark;M;Inländer_innen;1074;260;187;
2025-11-30;614;Leibnitz;Steiermark;W;Ausländer_innen;328;77;65;
2025-11-30;614;Leibnitz;Steiermark;W;Inländer_innen;876;241;230;
2025-11-30;616;Leoben;Steiermark;M;Ausländer_innen;223;85;61;
2025-11-30;616;Leoben;Steiermark;M;Inländer_innen;494;135;126;
2025-11-30;616;Leoben;Steiermark;W;Ausländer_innen;179;75;67;
2025-11-30;616;Leoben;Steiermark;W;Inländer_innen;379;129;138;
2025-11-30;618;Liezen;Steiermark;M;Ausländer_innen;246;104;77;
2025-11-30;618;Liezen;Steiermark;M;Inländer_innen;641;245;180;
2025-11-30;618;Liezen;Steiermark;W;Ausländer_innen;271;90;73;
2025-11-30;618;Liezen;Steiermark;W;Inländer_innen;690;260;225;
2025-11-30;621;Mürzzuschlag;Steiermark;M;Ausländer_innen;96;29;23;
2025-11-30;621;Mürzzuschlag;Steiermark;M;Inländer_innen;305;88;84;
2025-11-30;621;Mürzzuschlag;Steiermark;W;Ausländer_innen;88;38;20;
2025-11-30;621;Mürzzuschlag;Steiermark;W;Inländer_innen;233;65;65;
2025-11-30;622;Voitsberg;Steiermark;M;Ausländer_innen;101;33;41;
2025-11-30;622;Voitsberg;Steiermark;M;Inländer_innen;596;146;160;
2025-11-30;622;Voitsberg;Steiermark;W;Ausländer_innen;146;40;36;
2025-11-30;622;Voitsberg;Steiermark;W;Inländer_innen;422;144;135;
2025-11-30;623;Weiz;Steiermark;M;Ausländer_innen;68;42;30;
2025-11-30;623;Weiz;Steiermark;M;Inländer_innen;280;113;86;
2025-11-30;623;Weiz;Steiermark;W;Ausländer_innen;65;25;34;
2025-11-30;623;Weiz;Steiermark;W;Inländer_innen;199;83;113;
2025-11-30;630;Graz-West und Umgebung;Steiermark;M;Ausländer_innen;3623;856;769;
2025-11-30;630;Graz-West und Umgebung;Steiermark;M;Inländer_innen;4366;728;758;
2025-11-30;630;Graz-West und Umgebung;Steiermark;W;Ausländer_innen;3298;560;659;
2025-11-30;630;Graz-West und Umgebung;Steiermark;W;Inländer_innen;3198;567;703;
2025-11-30;631;Graz-Ost;Steiermark;M;Ausländer_innen;1189;277;276;
2025-11-30;631;Graz-Ost;Steiermark;M;Inländer_innen;1772;308;350;
2025-11-30;631;Graz-Ost;Steiermark;W;Ausländer_innen;1005;209;257;
2025-11-30;631;Graz-Ost;Steiermark;W;Inländer_innen;1232;255;314;
2025-11-30;701;Imst;Tirol;M;Ausländer_innen;226;92;138;
2025-11-30;701;Imst;Tirol;M;Inländer_innen;467;220;239;
2025-11-30;701;Imst;Tirol;W;Ausländer_innen;244;91;113;
2025-11-30;701;Imst;Tirol;W;Inländer_innen;612;204;248;
2025-11-30;702;Innsbruck;Tirol;M;Ausländer_innen;1991;594;507;
2025-11-30;702;Innsbruck;Tirol;M;Inländer_innen;2386;586;587;
2025-11-30;702;Innsbruck;Tirol;W;Ausländer_innen;1552;393;456;
2025-11-30;702;Innsbruck;Tirol;W;Inländer_innen;1977;478;618;
2025-11-30;704;Kitzbühel;Tirol;M;Ausländer_innen;456;243;114;
2025-11-30;704;Kitzbühel;Tirol;M;Inländer_innen;445;202;123;
2025-11-30;704;Kitzbühel;Tirol;W;Ausländer_innen;473;211;116;
2025-11-30;704;Kitzbühel;Tirol;W;Inländer_innen;543;214;145;
2025-11-30;705;Kufstein;Tirol;M;Ausländer_innen;642;286;182;
2025-11-30;705;Kufstein;Tirol;M;Inländer_innen;849;288;232;
2025-11-30;705;Kufstein;Tirol;W;Ausländer_innen;639;223;144;
2025-11-30;705;Kufstein;Tirol;W;Inländer_innen;913;290;236;
2025-11-30;706;Landeck;Tirol;M;Ausländer_innen;313;92;163;
2025-11-30;706;Landeck;Tirol;M;Inländer_innen;517;201;290;
2025-11-30;706;Landeck;Tirol;W;Ausländer_innen;489;95;170;
2025-11-30;706;Landeck;Tirol;W;Inländer_innen;926;166;350;
2025-11-30;707;Lienz;Tirol;M;Ausländer_innen;108;43;27;
2025-11-30;707;Lienz;Tirol;M;Inländer_innen;456;192;90;
2025-11-30;707;Lienz;Tirol;W;Ausländer_innen;95;36;38;
2025-11-30;707;Lienz;Tirol;W;Inländer_innen;611;211;115;
2025-11-30;708;Reutte;Tirol;M;Ausländer_innen;291;144;39;
2025-11-30;708;Reutte;Tirol;M;Inländer_innen;236;85;44;
2025-11-30;708;Reutte;Tirol;W;Ausländer_innen;274;116;37;
2025-11-30;708;Reutte;Tirol;W;Inländer_innen;332;108;46;
2025-11-30;709;Schwaz;Tirol;M;Ausländer_innen;552;215;132;
2025-11-30;709;Schwaz;Tirol;M;Inländer_innen;644;231;171;
2025-11-30;709;Schwaz;Tirol;W;Ausländer_innen;678;286;119;
2025-11-30;709;Schwaz;Tirol;W;Inländer_innen;841;308;199;
2025-11-30;801;Bludenz;Vorarlberg;M;Ausländer_innen;455;127;144;
2025-11-30;801;Bludenz;Vorarlberg;M;Inländer_innen;508;160;115;
2025-11-30;801;Bludenz;Vorarlberg;W;Ausländer_innen;414;113;122;
2025-11-30;801;Bludenz;Vorarlberg;W;Inländer_innen;544;154;142;
2025-11-30;802;Bregenz;Vorarlberg;M;Ausländer_innen;1036;304;212;
2025-11-30;802;Bregenz;Vorarlberg;M;Inländer_innen;1105;252;277;
2025-11-30;802;Bregenz;Vorarlberg;W;Ausländer_innen;878;282;210;
2025-11-30;802;Bregenz;Vorarlberg;W;Inländer_innen;977;235;247;
2025-11-30;804;Dornbirn;Vorarlberg;M;Ausländer_innen;640;177;180;
2025-11-30;804;Dornbirn;Vorarlberg;M;Inländer_innen;864;193;248;
2025-11-30;804;Dornbirn;Vorarlberg;W;Ausländer_innen;580;150;181;
2025-11-30;804;Dornbirn;Vorarlberg;W;Inländer_innen;737;180;236;
2025-11-30;805;Feldkirch;Vorarlberg;M;Ausländer_innen;636;152;161;
2025-11-30;805;Feldkirch;Vorarlberg;M;Inländer_innen;1009;220;249;
2025-11-30;805;Feldkirch;Vorarlberg;W;Ausländer_innen;565;124;129;
2025-11-30;805;Feldkirch;Vorarlberg;W;Inländer_innen;874;201;235;
2025-11-30;958;Wien Johnstraße;Wien;M;Ausländer_innen;1783;420;443;
2025-11-30;958;Wien Johnstraße;Wien;M;Inländer_innen;1273;168;232;
2025-11-30;958;Wien Johnstraße;Wien;W;Ausländer_innen;1183;225;321;
2025-11-30;958;Wien Johnstraße;Wien;W;Inländer_innen;939;132;200;
2025-11-30;959;Wien Hauffgasse;Wien;M;Ausländer_innen;2154;467;447;
2025-11-30;959;Wien Hauffgasse;Wien;M;Inländer_innen;1977;299;337;
2025-11-30;959;Wien Hauffgasse;Wien;W;Ausländer_innen;1965;318;367;
2025-11-30;959;Wien Hauffgasse;Wien;W;Inländer_innen;1689;267;338;
2025-11-30;960;Wien Esteplatz;Wien;M;Ausländer_innen;1823;412;401;
2025-11-30;960;Wien Esteplatz;Wien;M;Inländer_innen;2149;273;350;
2025-11-30;960;Wien Esteplatz;Wien;W;Ausländer_innen;1496;307;332;
2025-11-30;960;Wien Esteplatz;Wien;W;Inländer_innen;1393;227;307;
2025-11-30;962;Wien Redergasse;Wien;M;Ausländer_innen;1860;386;439;
2025-11-30;962;Wien Redergasse;Wien;M;Inländer_innen;2088;308;315;
2025-11-30;962;Wien Redergasse;Wien;W;Ausländer_innen;1542;306;367;
2025-11-30;962;Wien Redergasse;Wien;W;Inländer_innen;1432;276;323;
2025-11-30;963;Wien Währinger Gürtel;Wien;M;Ausländer_innen;1135;242;241;
2025-11-30;963;Wien Währinger Gürtel;Wien;M;Inländer_innen;1501;198;234;
2025-11-30;963;Wien Währinger Gürtel;Wien;W;Ausländer_innen;1046;204;272;
2025-11-30;963;Wien Währinger Gürtel;Wien;W;Inländer_innen;1067;162;208;
2025-11-30;964;Wien Favoritenstraße;Wien;M;Ausländer_innen;5625;1286;1291;
2025-11-30;964;Wien Favoritenstraße;Wien;M;Inländer_innen;3510;563;634;
2025-11-30;964;Wien Favoritenstraße;Wien;W;Ausländer_innen;3949;772;1054;
2025-11-30;964;Wien Favoritenstraße;Wien;W;Inländer_innen;2442;384;616;
2025-11-30;965;Wien Lemböckgasse;Wien;M;Ausländer_innen;3380;686;773;
2025-11-30;965;Wien Lemböckgasse;Wien;M;Inländer_innen;3450;484;610;
2025-11-30;965;Wien Lemböckgasse;Wien;W;Ausländer_innen;3138;509;669;
2025-11-30;965;Wien Lemböckgasse;Wien;W;Inländer_innen;2661;401;550;
2025-11-30;966;Wien Hietzinger Kai;Wien;M;Ausländer_innen;1795;389;393;
2025-11-30;966;Wien Hietzinger Kai;Wien;M;Inländer_innen;2038;295;320;
2025-11-30;966;Wien Hietzinger Kai;Wien;W;Ausländer_innen;1526;270;391;
2025-11-30;966;Wien Hietzinger Kai;Wien;W;Inländer_innen;1458;217;342;
2025-11-30;967;Wien Huttengasse;Wien;M;Ausländer_innen;3798;797;906;
2025-11-30;967;Wien Huttengasse;Wien;M;Inländer_innen;2927;454;534;
2025-11-30;967;Wien Huttengasse;Wien;W;Ausländer_innen;2747;559;677;
2025-11-30;967;Wien Huttengasse;Wien;W;Inländer_innen;2091;299;473;
2025-11-30;968;Wien Schloßhofer Straße;Wien;M;Ausländer_innen;2944;613;599;
2025-11-30;968;Wien Schloßhofer Straße;Wien;M;Inländer_innen;3267;460;583;
2025-11-30;968;Wien Schloßhofer Straße;Wien;W;Ausländer_innen;2737;478;639;
2025-11-30;968;Wien Schloßhofer Straße;Wien;W;Inländer_innen;2562;358;539;
2025-11-30;969;Wien-Wagramer Straße;Wien;M;Ausländer_innen;2322;463;496;
2025-11-30;969;Wien-Wagramer Straße;Wien;M;Inländer_innen;3375;498;524;
2025-11-30;969;Wien-Wagramer Straße;Wien;W;Ausländer_innen;2645;483;646;
2025-11-30;969;Wien-Wagramer Straße;Wien;W;Inländer_innen;2864;437;569;
2025-11-30;974;Wien Austria Campus;Wien;M;Ausländer_innen;1708;313;320;
2025-11-30;974;Wien Austria Campus;Wien;M;Inländer_innen;1821;222;307;
2025-11-30;974;Wien Austria Campus;Wien;W;Ausländer_innen;1449;250;329;
2025-11-30;974;Wien Austria Campus;Wien;W;Inländer_innen;1274;172;239;
2025-11-30;975;Wien Jäger Straße;Wien;M;Ausländer_innen;1995;428;456;
2025-11-30;975;Wien Jäger Straße;Wien;M;Inländer_innen;1547;186;268;
2025-11-30;975;Wien Jäger Straße;Wien;W;Ausländer_innen;1447;307;350;
2025-11-30;975;Wien Jäger Straße;Wien;W;Inländer_innen;1036;144;255;
2025-11-30;976;Wien Jugendliche I;Wien;M;Ausländer_innen;2120;811;957;
2025-11-30;976;Wien Jugendliche I;Wien;M;Inländer_innen;1902;539;684;
2025-11-30;976;Wien Jugendliche I;Wien;W;Ausländer_innen;1402;476;651;
2025-11-30;976;Wien Jugendliche I;Wien;W;Inländer_innen;1487;384;591;
2025-11-30;977;Wien Jugendliche II;Wien;M;Ausländer_innen;1414;543;528;
2025-11-30;977;Wien Jugendliche II;Wien;M;Inländer_innen;1771;552;631;
2025-11-30;977;Wien Jugendliche II;Wien;W;Ausländer_innen;1101;391;517;
2025-11-30;977;Wien Jugendliche II;Wien;W;Inländer_innen;1454;466;542;
2025-12-31;101;Eisenstadt;Burgenland;M;Ausländer_innen;291;122;45;
2025-12-31;101;Eisenstadt;Burgenland;M;Inländer_innen;839;245;99;
2025-12-31;101;Eisenstadt;Burgenland;W;Ausländer_innen;250;42;46;
2025-12-31;101;Eisenstadt;Burgenland;W;Inländer_innen;641;136;109;
2025-12-31;102;Mattersburg;Burgenland;M;Ausländer_innen;229;98;26;
2025-12-31;102;Mattersburg;Burgenland;M;Inländer_innen;602;187;58;
2025-12-31;102;Mattersburg;Burgenland;W;Ausländer_innen;136;33;25;
2025-12-31;102;Mattersburg;Burgenland;W;Inländer_innen;386;88;74;
2025-12-31;103;Neusiedl am See;Burgenland;M;Ausländer_innen;260;87;44;
2025-12-31;103;Neusiedl am See;Burgenland;M;Inländer_innen;781;207;95;
2025-12-31;103;Neusiedl am See;Burgenland;W;Ausländer_innen;282;41;43;
2025-12-31;103;Neusiedl am See;Burgenland;W;Inländer_innen;623;116;91;
2025-12-31;104;Oberpullendorf;Burgenland;M;Ausländer_innen;151;68;17;
2025-12-31;104;Oberpullendorf;Burgenland;M;Inländer_innen;591;244;51;
2025-12-31;104;Oberpullendorf;Burgenland;W;Ausländer_innen;118;36;25;
2025-12-31;104;Oberpullendorf;Burgenland;W;Inländer_innen;339;86;60;
2025-12-31;105;Oberwart;Burgenland;M;Ausländer_innen;329;116;30;
2025-12-31;105;Oberwart;Burgenland;M;Inländer_innen;1087;339;94;
2025-12-31;105;Oberwart;Burgenland;W;Ausländer_innen;285;67;40;
2025-12-31;105;Oberwart;Burgenland;W;Inländer_innen;696;132;95;
2025-12-31;108;Stegersbach/Jennersdorf;Burgenland;M;Ausländer_innen;173;83;29;
2025-12-31;108;Stegersbach/Jennersdorf;Burgenland;M;Inländer_innen;785;334;85;
2025-12-31;108;Stegersbach/Jennersdorf;Burgenland;W;Ausländer_innen;123;32;15;
2025-12-31;108;Stegersbach/Jennersdorf;Burgenland;W;Inländer_innen;574;157;89;
2025-12-31;201;Feldkirchen;Kärnten;M;Ausländer_innen;121;74;33;
2025-12-31;201;Feldkirchen;Kärnten;M;Inländer_innen;698;447;96;
2025-12-31;201;Feldkirchen;Kärnten;W;Ausländer_innen;59;19;36;
2025-12-31;201;Feldkirchen;Kärnten;W;Inländer_innen;265;70;115;
2025-12-31;202;Hermagor;Kärnten;M;Ausländer_innen;42;27;47;
2025-12-31;202;Hermagor;Kärnten;M;Inländer_innen;192;127;79;
2025-12-31;202;Hermagor;Kärnten;W;Ausländer_innen;15;8;71;
2025-12-31;202;Hermagor;Kärnten;W;Inländer_innen;90;37;161;
2025-12-31;203;Klagenfurt;Kärnten;M;Ausländer_innen;1526;663;231;
2025-12-31;203;Klagenfurt;Kärnten;M;Inländer_innen;3042;929;364;
2025-12-31;203;Klagenfurt;Kärnten;W;Ausländer_innen;926;215;200;
2025-12-31;203;Klagenfurt;Kärnten;W;Inländer_innen;1952;415;321;
2025-12-31;204;Spittal/Drau;Kärnten;M;Ausländer_innen;267;156;164;
2025-12-31;204;Spittal/Drau;Kärnten;M;Inländer_innen;1493;845;361;
2025-12-31;204;Spittal/Drau;Kärnten;W;Ausländer_innen;146;51;224;
2025-12-31;204;Spittal/Drau;Kärnten;W;Inländer_innen;748;230;659;
2025-12-31;205;St. Veit/Glan;Kärnten;M;Ausländer_innen;275;155;36;
2025-12-31;205;St. Veit/Glan;Kärnten;M;Inländer_innen;1076;492;108;
2025-12-31;205;St. Veit/Glan;Kärnten;W;Ausländer_innen;115;42;29;
2025-12-31;205;St. Veit/Glan;Kärnten;W;Inländer_innen;580;148;97;
2025-12-31;206;Villach;Kärnten;M;Ausländer_innen;899;367;200;
2025-12-31;206;Villach;Kärnten;M;Inländer_innen;2225;754;371;
2025-12-31;206;Villach;Kärnten;W;Ausländer_innen;653;172;201;
2025-12-31;206;Villach;Kärnten;W;Inländer_innen;1552;334;343;
2025-12-31;207;Völkermarkt;Kärnten;M;Ausländer_innen;240;126;29;
2025-12-31;207;Völkermarkt;Kärnten;M;Inländer_innen;975;456;92;
2025-12-31;207;Völkermarkt;Kärnten;W;Ausländer_innen;144;27;28;
2025-12-31;207;Völkermarkt;Kärnten;W;Inländer_innen;517;98;72;
2025-12-31;208;Wolfsberg;Kärnten;M;Ausländer_innen;204;109;27;
2025-12-31;208;Wolfsberg;Kärnten;M;Inländer_innen;806;400;87;
2025-12-31;208;Wolfsberg;Kärnten;W;Ausländer_innen;90;32;29;
2025-12-31;208;Wolfsberg;Kärnten;W;Inländer_innen;424;132;74;
2025-12-31;301;Amstetten;Niederösterreich;M;Ausländer_innen;356;190;62;
2025-12-31;301;Amstetten;Niederösterreich;M;Inländer_innen;1012;352;146;
2025-12-31;301;Amstetten;Niederösterreich;W;Ausländer_innen;266;69;67;
2025-12-31;301;Amstetten;Niederösterreich;W;Inländer_innen;632;163;147;
2025-12-31;304;Baden neu;Niederösterreich;M;Ausländer_innen;961;356;134;
2025-12-31;304;Baden neu;Niederösterreich;M;Inländer_innen;2206;480;316;
2025-12-31;304;Baden neu;Niederösterreich;W;Ausländer_innen;664;135;133;
2025-12-31;304;Baden neu;Niederösterreich;W;Inländer_innen;1782;322;299;
2025-12-31;306;Bruck/Leitha;Niederösterreich;M;Ausländer_innen;310;128;53;
2025-12-31;306;Bruck/Leitha;Niederösterreich;M;Inländer_innen;575;146;73;
2025-12-31;306;Bruck/Leitha;Niederösterreich;W;Ausländer_innen;250;53;56;
2025-12-31;306;Bruck/Leitha;Niederösterreich;W;Inländer_innen;486;111;83;
2025-12-31;308;Gänserndorf;Niederösterreich;M;Ausländer_innen;735;263;86;
2025-12-31;308;Gänserndorf;Niederösterreich;M;Inländer_innen;1737;404;221;
2025-12-31;308;Gänserndorf;Niederösterreich;W;Ausländer_innen;605;129;104;
2025-12-31;308;Gänserndorf;Niederösterreich;W;Inländer_innen;1359;263;241;
2025-12-31;311;Gmünd;Niederösterreich;M;Ausländer_innen;103;41;10;
2025-12-31;311;Gmünd;Niederösterreich;M;Inländer_innen;650;295;61;
2025-12-31;311;Gmünd;Niederösterreich;W;Ausländer_innen;82;19;19;
2025-12-31;311;Gmünd;Niederösterreich;W;Inländer_innen;319;97;58;
2025-12-31;312;Hollabrunn;Niederösterreich;M;Ausländer_innen;157;58;11;
2025-12-31;312;Hollabrunn;Niederösterreich;M;Inländer_innen;728;269;98;
2025-12-31;312;Hollabrunn;Niederösterreich;W;Ausländer_innen;124;29;27;
2025-12-31;312;Hollabrunn;Niederösterreich;W;Inländer_innen;479;123;73;
2025-12-31;313;Horn;Niederösterreich;M;Ausländer_innen;57;36;14;
2025-12-31;313;Horn;Niederösterreich;M;Inländer_innen;346;190;31;
2025-12-31;313;Horn;Niederösterreich;W;Ausländer_innen;36;16;20;
2025-12-31;313;Horn;Niederösterreich;W;Inländer_innen;191;71;28;
2025-12-31;314;Korneuburg;Niederösterreich;M;Ausländer_innen;409;170;55;
2025-12-31;314;Korneuburg;Niederösterreich;M;Inländer_innen;1025;236;137;
2025-12-31;314;Korneuburg;Niederösterreich;W;Ausländer_innen;334;67;65;
2025-12-31;314;Korneuburg;Niederösterreich;W;Inländer_innen;851;183;131;
2025-12-31;315;Krems;Niederösterreich;M;Ausländer_innen;453;192;58;
2025-12-31;315;Krems;Niederösterreich;M;Inländer_innen;956;332;115;
2025-12-31;315;Krems;Niederösterreich;W;Ausländer_innen;337;75;56;
2025-12-31;315;Krems;Niederösterreich;W;Inländer_innen;699;185;112;
2025-12-31;316;Lilienfeld;Niederösterreich;M;Ausländer_innen;118;62;24;
2025-12-31;316;Lilienfeld;Niederösterreich;M;Inländer_innen;381;135;37;
2025-12-31;316;Lilienfeld;Niederösterreich;W;Ausländer_innen;89;31;23;
2025-12-31;316;Lilienfeld;Niederösterreich;W;Inländer_innen;236;62;41;
2025-12-31;317;Melk;Niederösterreich;M;Ausländer_innen;293;139;41;
2025-12-31;317;Melk;Niederösterreich;M;Inländer_innen;1137;568;128;
2025-12-31;317;Melk;Niederösterreich;W;Ausländer_innen;255;59;44;
2025-12-31;317;Melk;Niederösterreich;W;Inländer_innen;591;188;127;
2025-12-31;319;Mistelbach;Niederösterreich;M;Ausländer_innen;305;114;31;
2025-12-31;319;Mistelbach;Niederösterreich;M;Inländer_innen;1116;351;110;
2025-12-31;319;Mistelbach;Niederösterreich;W;Ausländer_innen;268;51;48;
2025-12-31;319;Mistelbach;Niederösterreich;W;Inländer_innen;751;153;126;
2025-12-31;321;Mödling;Niederösterreich;M;Ausländer_innen;579;229;96;
2025-12-31;321;Mödling;Niederösterreich;M;Inländer_innen;1238;264;180;
2025-12-31;321;Mödling;Niederösterreich;W;Ausländer_innen;393;112;100;
2025-12-31;321;Mödling;Niederösterreich;W;Inländer_innen;918;182;177;
2025-12-31;323;Neunkirchen;Niederösterreich;M;Ausländer_innen;494;197;75;
2025-12-31;323;Neunkirchen;Niederösterreich;M;Inländer_innen;1501;392;202;
2025-12-31;323;Neunkirchen;Niederösterreich;W;Ausländer_innen;354;83;86;
2025-12-31;323;Neunkirchen;Niederösterreich;W;Inländer_innen;1046;225;192;
2025-12-31;326;St. Pölten;Niederösterreich;M;Ausländer_innen;1318;509;213;
2025-12-31;326;St. Pölten;Niederösterreich;M;Inländer_innen;2642;753;344;
2025-12-31;326;St. Pölten;Niederösterreich;W;Ausländer_innen;842;230;226;
2025-12-31;326;St. Pölten;Niederösterreich;W;Inländer_innen;1763;371;335;
2025-12-31;328;Scheibbs;Niederösterreich;M;Ausländer_innen;122;64;31;
2025-12-31;328;Scheibbs;Niederösterreich;M;Inländer_innen;590;354;76;
2025-12-31;328;Scheibbs;Niederösterreich;W;Ausländer_innen;81;36;19;
2025-12-31;328;Scheibbs;Niederösterreich;W;Inländer_innen;234;93;66;
2025-12-31;329;Schwechat;Niederösterreich;M;Ausländer_innen;469;170;61;
2025-12-31;329;Schwechat;Niederösterreich;M;Inländer_innen;842;167;135;
2025-12-31;329;Schwechat;Niederösterreich;W;Ausländer_innen;378;79;82;
2025-12-31;329;Schwechat;Niederösterreich;W;Inländer_innen;751;131;116;
2025-12-31;331;Tulln;Niederösterreich;M;Ausländer_innen;436;189;74;
2025-12-31;331;Tulln;Niederösterreich;M;Inländer_innen;1120;315;144;
2025-12-31;331;Tulln;Niederösterreich;W;Ausländer_innen;303;74;68;
2025-12-31;331;Tulln;Niederösterreich;W;Inländer_innen;768;187;174;
2025-12-31;332;Waidhofen/Thaya;Niederösterreich;M;Ausländer_innen;32;12;5;
2025-12-31;332;Waidhofen/Thaya;Niederösterreich;M;Inländer_innen;419;185;44;
2025-12-31;332;Waidhofen/Thaya;Niederösterreich;W;Ausländer_innen;29;8;1;
2025-12-31;332;Waidhofen/Thaya;Niederösterreich;W;Inländer_innen;250;65;36;
2025-12-31;333;Waidhofen/Ybbs;Niederösterreich;M;Ausländer_innen;94;43;16;
2025-12-31;333;Waidhofen/Ybbs;Niederösterreich;M;Inländer_innen;289;142;39;
2025-12-31;333;Waidhofen/Ybbs;Niederösterreich;W;Ausländer_innen;64;22;19;
2025-12-31;333;Waidhofen/Ybbs;Niederösterreich;W;Inländer_innen;169;57;35;
2025-12-31;334;Wr. Neustadt;Niederösterreich;M;Ausländer_innen;953;354;180;
2025-12-31;334;Wr. Neustadt;Niederösterreich;M;Inländer_innen;2259;521;303;
2025-12-31;334;Wr. Neustadt;Niederösterreich;W;Ausländer_innen;760;162;161;
2025-12-31;334;Wr. Neustadt;Niederösterreich;W;Inländer_innen;1736;332;323;
2025-12-31;335;Zwettl;Niederösterreich;M;Ausländer_innen;38;17;9;
2025-12-31;335;Zwettl;Niederösterreich;M;Inländer_innen;634;400;58;
2025-12-31;335;Zwettl;Niederösterreich;W;Ausländer_innen;34;14;13;
2025-12-31;335;Zwettl;Niederösterreich;W;Inländer_innen;217;80;57;
2025-12-31;401;Braunau;Oberösterreich;M;Ausländer_innen;827;280;106;
2025-12-31;401;Braunau;Oberösterreich;M;Inländer_innen;1246;414;153;
2025-12-31;401;Braunau;Oberösterreich;W;Ausländer_innen;616;122;111;
2025-12-31;401;Braunau;Oberösterreich;W;Inländer_innen;850;154;130;
2025-12-31;402;Eferding;Oberösterreich;M;Ausländer_innen;148;78;23;
2025-12-31;402;Eferding;Oberösterreich;M;Inländer_innen;306;110;39;
2025-12-31;402;Eferding;Oberösterreich;W;Ausländer_innen;85;17;14;
2025-12-31;402;Eferding;Oberösterreich;W;Inländer_innen;200;65;37;
2025-12-31;403;Freistadt;Oberösterreich;M;Ausländer_innen;134;66;31;
2025-12-31;403;Freistadt;Oberösterreich;M;Inländer_innen;593;295;66;
2025-12-31;403;Freistadt;Oberösterreich;W;Ausländer_innen;83;23;27;
2025-12-31;403;Freistadt;Oberösterreich;W;Inländer_innen;395;107;81;
2025-12-31;404;Gmunden;Oberösterreich;M;Ausländer_innen;381;199;104;
2025-12-31;404;Gmunden;Oberösterreich;M;Inländer_innen;933;365;190;
2025-12-31;404;Gmunden;Oberösterreich;W;Ausländer_innen;240;71;94;
2025-12-31;404;Gmunden;Oberösterreich;W;Inländer_innen;591;166;187;
2025-12-31;406;Grieskirchen;Oberösterreich;M;Ausländer_innen;280;167;53;
2025-12-31;406;Grieskirchen;Oberösterreich;M;Inländer_innen;639;318;68;
2025-12-31;406;Grieskirchen;Oberösterreich;W;Ausländer_innen;129;47;46;
2025-12-31;406;Grieskirchen;Oberösterreich;W;Inländer_innen;363;116;91;
2025-12-31;407;Kirchdorf/Krems;Oberösterreich;M;Ausländer_innen;267;121;51;
